LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,QII.0,07.12.2019,5,Круто,Класс
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,скау3456,06.12.2019,5,Приложение,Супер
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,sergunya721,06.12.2019,5,Супер,Супер
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Ramazanov1988,06.12.2019,2,Темный фон,Адаптируйте приложение под тёмный фон для IOS ❗️ ночью глаза режет
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Пес мохнатый,06.12.2019,1,"Хорошая бк, но отвратительное приложение!","Очень часто вылетает, а еще долго грузит, проще на мобильной версии сайта ставить чем в этом убогом приложении. Столько денег у бк, а нанять пряморуких кодеров не могут -_-"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,dorryg1,06.12.2019,5,Топ,Тор
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Ррсомс,03.12.2019,5,Ставки на сорт,Ставки на спорт
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,zhe1503,05.12.2019,1,Отзыв,Приложение ужасное не даёт поставить ставку пишет что выбранный исход временно не доступно деньги выводятся долго не советую ставить в этой конторе
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,A.L16,05.12.2019,3,Вывод средств сутками,Единственный плюс что пополнение от 10р.
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Чинь Чинь Чинь,05.12.2019,1,Отзыв,"Очень часто вылетает приложение , статистика то есть то нет , выплаты иногда приходится долго ждать ."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,этот опять занят,04.12.2019,2,"Очень, очень недоработано","Е...тое приложение, в лайфе коэффициенты не обновляет корректно, хоть по 10 раз нажимай. Частенько долго думает, за это время успевают забить. Нет быстродействия, печаль"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Skynet303,04.12.2019,2,Ужасное приложение,"Скажите, вам совершенно наплетать на многочисленные жалобы на приложение ? Складывается впечатление, что так оно и есть, потому что вы ничего не меняете, не исправляете ошибки !"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,алалоро,03.12.2019,4,Выкупи ставку,Почему нет выкупа ставок ?))))
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,kuvaka13,03.12.2019,2,Отлично,"Оплата все устраивает ) коэффициенты тоже класс . Но есть но! Некоторые матчи не показывают и долго рассчитывают после выигрыша бывает вообще пока матч не закончится . И сделайте наконец-то ко всем командам индивидуальный Тотал больше 1 , а у вас всегда 1,5 больше стоит"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,не стоит скачиват,03.12.2019,5,Вопрос,Возможно ли продать ставку? Если «да» то как?
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,соуджа 780,02.12.2019,5,Вылетает,"Приложение вылетает 2 раза за10 минут , приходится заново запускать и пароль вводить заново , ужас что с приложением стало ( IPhone 8 )"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Атос79,03.12.2019,2,Приложение постоянно глючит!,По несколько раз приходится перегружать!!! IOS12.4.3. После фонового режима вообще не работает!!!
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Kastom59,02.12.2019,1,👎,"Самое ужасное приложение, которое я когда либо видел. Лучше поберегите свои нервы. Заключаешь пари с одними цифрами, в итоге сама бк тебе заключает совсем с другими, в итоге проигрыш. Все глючит, цифры не соответствуют действительности, из приложения выкидывает, грузит по три часа, пари с изменением кф вверх не принимает. В общем, избегайте этой конторы."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,pop zer,02.12.2019,5,Привет,вставьте поисковый запрос
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,ризат без фрибетов,02.12.2019,2,Фрибеты,"Я не могу понять, почему мне не приходят фрибеты?"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,овладвдвлчовлбв,02.12.2019,1,Вот так,Оценка такая из за несыгравшей ставки ставил на четное число весь матч с от и буллитам матч сыграли 4:2 ставка незашла потомучто у них оказывается за буллиты одно очко и пофиг как сыграли хотя в матче по сути счёт был четный
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,шкодер,01.12.2019,5,5,Отличная букмекерская контора
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Михаил Куприянов,01.12.2019,1,Отвратительная программа!!!,"Скачал, начал пользоваться... постоянно тупит, выкидывает! Вкладки не работают!!!В Вкладке избранное , ни чего не открывается. Постоянно что то подгружает, но не показывает."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,WonkiBonnki,01.12.2019,1,Приём ставок,"Пишет что коэффициент изменился, перезагружаю даже приложение, а коэф в ставке на меняется"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,brugodur,01.12.2019,5,😎,Отличное приложение
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,TRESH51,01.12.2019,5,👍,Ништяк
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Илья Сайды,30.11.2019,5,Пушка,Заработал 10k спасибо
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,череззаборногузадирищенск,30.11.2019,1,Заторможенный сайт,Очень сильная заторможенность неудается поставить ставку коэфициэнт меняется когда
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,"Тот, у кого нет эфира😞",30.11.2019,1,Полная Лажа!,"Хочу собрать экспресс из лайва в корзину. Полчаса пытался, так и не смог. Это надо собирать команду и ставить. ДНО! Меняйте разработчиков!"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,maropav,29.11.2019,5,Норм,👍👍👍
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,OtsosiKrasivo,30.11.2019,1,Re,"Вам 2 года назад писали про проблему с коэффициентами, вы до сих пор не исправили, ну как так? Собираю экспресс , хочу поставить , а не дает , потому что коэффициент упал с 1,85 на 1,84 и так каждый раз....."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Оскар Кокошка,30.11.2019,1,Самое убогое и неуважительное к пользователю приложение,"Просто самое криворукое приложение которое я встречал. Невозможно поставить ставку в Лайве когда меняются коэффициенты, все очень глючит, периодически глюки приводят к проигрышу. Пользоваться сплошное мучение. Приходиться постоянно выходить и заходить. Решил написать этот отзыв перед тем как перейти к другому букмекеру."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,stankolit,29.11.2019,1,Служба поддержки неадекват,"Задаёшь вопросы - получаешь отписку, ответы на вопросы не получаешь! На вопрос, почему меняется результат под коэффициент, задают вопросы про интернет и т. д., отвечаешь подробно - отмораживаются. Проблема остается. Интернет проверен и замерен - скорость максимальная. Конкретный вопрос, где ввести в программе на айфон промокод? ответ - вся информация об акциях на сайте по ссылке. Нажимаешь на ссылку, та же инфо, что и в письме про промокод."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Ivan Susak,29.11.2019,5,Ставки,Всё супер.
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,КостяVENUM,29.11.2019,1,Сравнение с другими бк.,"Мало событий на линии, так же и на лайве. Если ловить тотэл и фору то нету нужной, а прыгает тот который может зайти 50 на 50, а иногда вообще его нет. Коэффициент, не значительно но маленький. Насчёт вывода средств, это очень ОЧЕНЬ долго, и ещё что напрягает, приложение все время что то грузит, а что не понятно, заходишь в лайв норм, линия начинает что то загружать и может грузить так больше 5 минут (мб и дольше я не ждал), приходится перезапускать приложение. Если вы эти минусы уберёте то будет стоять твёрдая 5, а пока поставлю низкую оценку, так как решил перейти в другую бк."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,очень круто ура,28.11.2019,5,Топ,Топ
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Sonalexey,29.11.2019,1,Виснет,"Очень сильно виснет, играть практически невозможно"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,ооллииссооччккаа,27.11.2019,5,Все супер 👏,Приложение просто супер мне все нравится разработчики молодцы рекомендую
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Krooneik,28.11.2019,1,Версия 2.9.0,"Постоянное зависание приложения на системе IOS, невозможно стало пользоваться. Прошу устранить ошибки."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,hyperion161,28.11.2019,1,Верните быстрый поиск,"Ребята , ну убрать быстрый поиск по названию команд это гениально . Точнее зачем оставлять в Лайве его ( где меньше матчей ) и убирать из линии ... плюс 2 минус , это когда пытаешься поставить , пишет что кф поменялся , а в линии или корзине он не меняется , и приходяться ждать долго пока его изменят ."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Zohanrus,28.11.2019,2,Время,"Отсутствует компенсированное время в футболе, а также таймер поминутный, секунды отсутствуют, что особенно важно в хоккее"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Ложь1337,28.11.2019,4,Лига ставок,Иногда зависает.
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Sanek52,28.11.2019,3,Не достоверная инфа с коэф,"Слишком долго обновляют инфу. Висит коэф, хочешь поставить, а не тут то было."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,сств,27.11.2019,1,Тормоз,"В Лайве страшно тормозит приложение в телефоне , по несколько минут не даёт возможности ставки...."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,номгдашж,27.11.2019,1,Ставлю 0 из 10,"Часто корзина не открывается , коэф падает , тех поддержка никакая , по несколько часов не могу открыть корзину —— приложение полное г советую не скачивать"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,супер бк,26.11.2019,5,Супер бк,Супер бе
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Александровский сад,27.11.2019,1,Вопрос,"Есть примерная дата , когда приложение начнёт работать быстро. На высоком интернете ждать отклик по несколько секунд- Это не серьезно"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Albert0s,27.11.2019,1,Фу,Очень долго выводит деньги
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Vlad77464,27.11.2019,1,лохотрон,"худшее приложение которое я видел и контора, все зависает и постоянно пишет ошибки, положил деньги теперь не могу даже их"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Олегарик12,26.11.2019,5,"Все ровно,Лига рулит и разруливает.","Второй год в лиге,все устраивает.не собираюсь менять контору."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,SilaFila,26.11.2019,4,Просьба,"Мне очень нравится вообще приложение, и я не собираюсь менять букмекера, но хотелось чтобы вы добавили нарушения, то есть фалы, я говорю про футбол, во всех букмекерских компаниях можно ставить на фалы, надеюсь вы увидите мой комментарий, спасибо."
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Lenya(мечта Барселоны),25.11.2019,5,Выбешивает,"Сделайте в приложении чтобы экспресс эстафету дистанцию можно было видеть ,даже Винлайн уже сделал такое в приложении"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,funny666bunny,25.11.2019,1,Виснет или не работает совсем,"Приходится пользоваться сайтом, так как приложение глючит постоянно:("
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,апр16,24.11.2019,2,Оптимизация плохая,"Приложение ваше тормозит по сравнению с другими,оптимизируйте его чтоли..подгружается постоянно,приходится долго ждать,это уже надоедает!!!"
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,DorjiBit,24.11.2019,1,"Это невозможно,лаги,баги, события не погружаются",Закинул 100руб выйграл 600руб и целый день потратил чтобы вывести да ещё и с комиссией 30руб + 3 % это в Цуписе и ещё 13% берет Лига ставок С КАЖДОГО ВЫЙГРЫША! на карту вывести можно с 1000руб! И весь вывод всё делается долго в течение 2х часов чтобы просто разрешить вам вывести.это пздц господа.
LigaStavok,https://apps.apple.com/ru/app/%D0%BB%D0%B8%D0%B3%D0%B0-%D1%81%D1%82%D0%B0%D0%B2%D0%BE%D0%BA-%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8-%D0%BD%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82/id1065803457#see-all/reviews,Fmhousemusic,24.11.2019,5,Хорошо,"Все чётенько. Поставил проиграл - не повезло. Поставил выиграл - вывел на карту. Не сразу выводится, спустя непродолжительное время."
